,00h_debris_number,00h_area_sum,00h_area_mean,00h_area_std,00h_area_convex_sum,00h_area_convex_mean,00h_area_convex_std,00h_axis_major_length_mean,00h_axis_major_length_std,00h_euler_number_mean,00h_extent_mean,00h_extent_std,00h_solidity_mean,00h_solidity_std,12h_debris_number,12h_area_sum,12h_area_mean,12h_area_std,12h_area_convex_sum,12h_area_convex_mean,12h_area_convex_std,12h_axis_major_length_mean,12h_axis_major_length_std,12h_euler_number_mean,12h_extent_mean,12h_extent_std,12h_solidity_mean,12h_solidity_std,24h_debris_number,24h_area_sum,24h_area_mean,24h_area_std,24h_area_convex_sum,24h_area_convex_mean,24h_area_convex_std,24h_axis_major_length_mean,24h_axis_major_length_std,24h_euler_number_mean,24h_extent_mean,24h_extent_std,24h_solidity_mean,24h_solidity_std,36h_debris_number,36h_area_sum,36h_area_mean,36h_area_std,36h_area_convex_sum,36h_area_convex_mean,36h_area_convex_std,36h_axis_major_length_mean,36h_axis_major_length_std,36h_euler_number_mean,36h_extent_mean,36h_extent_std,36h_solidity_mean,36h_solidity_std
0,593.0,2285973.0,3256.371794871795,43425.552068979625,4849452.0,6908.051282051282,113539.87603275343,15.872279050273077,63.704743773857594,0.5726495726495726,0.6840730702070632,0.21430392054356914,0.6962094608320012,0.3908633164257338,2680.0,2345730.0,1331.288308740068,42693.91538852912,5426132.0,3079.5300794551645,104190.20534358674,9.97359703019601,31.708993852136754,0.40068104426787743,0.5510519062496491,0.1900430024011818,0.6156723177358857,0.4134799252373286,2479.0,3451486.0,1945.5952649379933,70328.262925771,6449029.0,3635.303833145434,132523.18079341674,9.57647186626175,32.936878073689236,0.28128523111612175,0.49887135963078166,0.1495906004765428,0.4833728628139719,0.4265792269619381,3114.0,3605154.0,1633.508835523335,65347.59753766612,6647575.0,3012.041232442229,119929.13364369137,9.218871243066271,30.410197548628325,0.23334843679202538,0.5187900317692833,0.16551786055896214,0.45279033474706926,0.4245099455537773
1,591.0,2012274.0,3678.745886654479,24052.64550275732,3015025.0,5511.928702010969,43206.86322251068,18.78064076180018,59.369273075982555,0.5630712979890311,0.629587961373395,0.19478520443756514,0.7682338853879642,0.3392960271377734,1227.0,1058792.0,1098.331950207469,6892.090437247844,2402199.0,2491.9076763485477,16346.175079416891,16.319268881863113,31.859335310183997,0.5456431535269709,0.5771952780223815,0.2128427614974332,0.4713000752309436,0.4085189308958274,1303.0,1116155.0,1055.9649952696311,6753.513989259708,2530167.0,2393.724692526017,15132.264898683756,15.192008894853533,29.287703702026153,0.5383159886471145,0.5771591746742889,0.20442079374927993,0.4903701027966279,0.41064633054554606,1388.0,1112999.0,1031.5097312326227,7541.01240180383,2579400.0,2390.5468025949954,18494.211828963944,15.26477827968451,31.582683948655497,0.5069508804448564,0.5760655639547964,0.20457547451138158,0.49167963793275465,0.4107563588674401
2,592.0,2128600.0,2449.482163406214,22645.4533877279,3111983.0,3581.108170310702,34828.030840379724,14.859776667809893,48.53483396080562,0.6398158803222095,0.6739376688946805,0.21327241401672,0.7642614533744769,0.3437825442683744,1036.0,5191725.0,9907.87213740458,225472.7445508377,6775384.0,12930.12213740458,293662.3500623529,10.328724657080775,61.403229464981194,-3.4389312977099236,0.65608276458643,0.2605850379989881,0.45167005628383117,0.4064546007489607,3530.0,4761835.0,6315.431034482759,171924.83537994948,6806583.0,9027.298408488065,244873.6677952217,9.907452583205115,51.49416912458881,-17.448275862068964,0.6005231121343779,0.23166865251660168,0.3096504036356959,0.3723847140588178,2995.0,4340046.0,5841.246298788695,158305.3979309378,6759561.0,9097.659488559892,246687.80671117388,9.215030771322606,52.54929001209148,-17.97442799461642,0.5349146882442163,0.21705043624837833,0.48069427965774203,0.3672988218809823
3,818.0,2573849.0,2226.5129757785467,21280.525155245872,3864919.0,3343.35553633218,33296.05593169135,14.5763813955145,36.38904626865043,0.856401384083045,0.6957486732055546,0.2343771113692634,0.6876370231703226,0.3877923592160185,2693.0,4982346.0,8141.088235294118,200269.89479689588,6768371.0,11059.429738562092,271771.88326665945,10.114876770830163,58.080624666116506,-12.61437908496732,0.5623507999652467,0.23434863885448085,0.4087222837398564,0.3731394173711431,4775.0,3969251.0,4058.538854805726,125736.87791634684,6787035.0,6939.708588957055,215050.7696671324,9.04345602591259,46.44611517217532,-29.788343558282207,0.5595423233660589,0.2287848196659258,0.3450763634587453,0.3611105563854393,4384.0,3979503.0,5327.313253012048,144582.7412677376,6766925.0,9058.80187416332,246005.09090657334,9.352644923728574,52.61316072726881,-40.09370816599732,0.5669783090206129,0.21705768673171855,0.3670057569601018,0.37957327976425814
4,811.0,2918082.0,3839.5815789473686,36187.2820860804,4650825.0,6119.506578947368,71326.97859221813,17.36987490536099,59.783635286832045,0.7144736842105263,0.6680294365927048,0.2244242317852173,0.683480614534465,0.37734748504922544,1798.0,4838668.0,5008.973084886128,152955.42340037285,6841442.0,7082.238095238095,215691.69164734337,10.66189294362222,46.83989175824357,-1.74120082815735,0.6436872400239775,0.22753398995242688,0.4605017565896259,0.41933344021996255,3183.0,5016974.0,14416.591954022988,267461.0001130903,6761474.0,19429.52298850575,360174.3944685714,12.595381716195702,75.0549770347892,-19.24137931034483,0.5680202223423764,0.2400873595434525,0.3901948699692322,0.3750734722330952,4181.0,4636433.0,6585.842329545455,173747.90926592637,6760873.0,9603.51278409091,253419.27257448912,9.770283515871764,53.58220384887888,-20.995738636363637,0.5471500115919673,0.21679408311859388,0.293794952089153,0.35239889464259677
5,719.0,1753634.0,1877.5524625267667,20498.072598559353,2935425.0,3142.853319057816,39496.48813256826,14.32189766878697,42.14908915771819,0.8201284796573876,0.6756105727601892,0.21034457061946243,0.7798057355087431,0.33024650377025005,9700.0,2703814.0,1824.4358974358975,68946.22644982785,6819579.0,4601.605263157895,174661.8498712819,9.021206635858189,36.814996701706626,-39.01821862348178,0.4180764487603834,0.20526720738719587,0.5064444693527363,0.29996242032398623,8478.0,2752543.0,1994.5963768115942,72762.17068224,6815978.0,4939.114492753623,180983.95464112566,9.01348995707456,37.65589293799717,-43.60144927536232,0.44417634006995094,0.20208306656802202,0.4965412025658938,0.3168182369491345,7526.0,2939915.0,2149.06067251462,78163.94454551113,6801155.0,4971.604532163743,181473.1374634099,8.969310985508827,37.881908411036186,-41.28216374269006,0.4692588313003585,0.2115605532053041,0.4815396253571987,0.33067543416756945
