,00h_area_mean,00h_area_std,00h_axis_major_length_mean,00h_axis_major_length_std,00h_euler_number_mean,00h_euler_number_std,00h_extent_mean,00h_extent_std,00h_inertia_tensor_eigvals-0_mean,00h_inertia_tensor_eigvals-0_std,00h_inertia_tensor_eigvals-1_mean,00h_inertia_tensor_eigvals-1_std,00h_inertia_tensor_eigvals-2_mean,00h_inertia_tensor_eigvals-2_std,00h_solidity_mean,00h_solidity_std,12h_area_mean,12h_area_std,12h_axis_major_length_mean,12h_axis_major_length_std,12h_euler_number_mean,12h_euler_number_std,12h_extent_mean,12h_extent_std,12h_inertia_tensor_eigvals-0_mean,12h_inertia_tensor_eigvals-0_std,12h_inertia_tensor_eigvals-1_mean,12h_inertia_tensor_eigvals-1_std,12h_inertia_tensor_eigvals-2_mean,12h_inertia_tensor_eigvals-2_std,12h_solidity_mean,12h_solidity_std,24h_area_mean,24h_area_std,24h_axis_major_length_mean,24h_axis_major_length_std,24h_euler_number_mean,24h_euler_number_std,24h_extent_mean,24h_extent_std,24h_inertia_tensor_eigvals-0_mean,24h_inertia_tensor_eigvals-0_std,24h_inertia_tensor_eigvals-1_mean,24h_inertia_tensor_eigvals-1_std,24h_inertia_tensor_eigvals-2_mean,24h_inertia_tensor_eigvals-2_std,24h_solidity_mean,24h_solidity_std,36h_area_mean,36h_area_std,36h_axis_major_length_mean,36h_axis_major_length_std,36h_euler_number_mean,36h_euler_number_std,36h_extent_mean,36h_extent_std,36h_inertia_tensor_eigvals-0_mean,36h_inertia_tensor_eigvals-0_std,36h_inertia_tensor_eigvals-1_mean,36h_inertia_tensor_eigvals-1_std,36h_inertia_tensor_eigvals-2_mean,36h_inertia_tensor_eigvals-2_std,36h_solidity_mean,36h_solidity_std
8,1.885284381438945e-17,0.9999999999999998,9.845373991958936e-17,1.0,1.9900224026299974e-17,1.0,-8.043880027472832e-16,0.9999999999999999,-4.1895208476421e-18,0.9999999999999999,1.0473802119105251e-17,0.9999999999999997,-2.4089744873942077e-17,0.9999999999999999,4.3361540773095734e-16,0.9999999999999999,-0.14465848374281579,0.3029026114618433,-0.19992624085126579,0.4416931574720259,0.17230326108333574,0.05773244675506492,0.06991039077122636,0.8939714119694384,-0.15145829079155287,0.21901282285247448,-0.15076648074062682,0.19413628183582401,-0.15188346260275695,0.4122400388582938,0.12611261208657018,1.2072879924412787,0.10319125107913359,0.5134832695903261,0.27767588893676975,0.6886844512562542,0.15809212999491867,0.0673268739783694,-0.6922223715147575,0.6928386213443923,0.015675900559223382,0.3441849294586436,-0.03728989052719722,0.24793967061541294,0.4325858444683066,1.0897468394871903,0.9586918483656885,1.0679142484522284,-0.15138742565199628,0.22157375077152827,-0.166210650884676,0.4311365428760296,0.05059179966479618,0.5181669309476935,-0.018197800911955518,1.337948806281262,-0.1488990578008509,0.19021900640721154,-0.14999423560876873,0.15220227472207273,-0.13609805387714022,0.4939664553737814,-0.40844177405635035,0.7258901170436637
9,-3.828355257328126e-18,1.0,1.4356332214980473e-16,1.0,-5.072570715959767e-17,0.9999999999999998,2.6798486801296883e-17,0.9999999999999999,-1.4356332214980473e-17,1.0,5.4554062416925794e-17,1.0,5.742532885992189e-18,0.9999999999999999,3.4455197315953135e-17,1.0,30.398852509841774,0.0,11.094085144686874,0.0,0.17349608695042415,0.0,1.5698766540796116,0.0,26.297487683770395,0.0,21.334958432582088,0.0,33.75840658690916,0.0,2.1144479667448035,0.0,0.5904986771106125,2.425619212871677,0.532534268579602,2.253774028990162,-0.44439348587301636,1.7543303394775178,0.35708412230785425,0.7550035861655799,0.6067857906367826,2.4465572121683854,0.785859423470344,3.000662248327648,0.3170594431818548,1.5491610225523378,0.13203650782350054,1.011571717308788,-0.12066167212407337,0.27671404591115156,-0.25037944811008195,0.540001877419947,0.026878222212658648,1.1832179542870325,0.43741243617122566,1.2878495854604983,-0.13864743817369418,0.3505077238261207,-0.1459315642243291,0.40966505436979517,-0.1260035456128165,0.25712841897772426,-0.5002053069018828,0.702964630334931
10,-1.4945309946877107e-17,1.0,-7.600757630126072e-17,0.9999999999999999,3.5014726161254936e-17,1.0,-1.887379141862766e-16,1.0,-6.4051328343759035e-18,1.0,2.5620531337503614e-17,1.0,4.056584128438072e-17,1.0,-1.503071171800212e-16,1.0,0.02546260465448973,0.9629110240292554,0.004670622851429093,1.1553415800837155,-0.18491507000353158,1.8493661754124762,-0.13126459329066584,0.8257821891235056,0.04331908642872512,1.1740579097316737,0.05135653766265257,1.2960114353136432,0.019064318382659786,0.8147406427346993,0.4256308587274864,1.1968216289804423,0.07684193950885929,0.5389079085158822,0.44548215170459265,1.2157520009785674,0.11749196340879337,0.18203192391751274,-0.6633917820478263,0.9499903537879655,0.20757474559014988,0.7790153291037982,0.15989628904283815,0.6682998860044738,0.3454095851538262,1.1046881182095727,-0.21640197336353761,0.7242196925061594,-0.0753335128356556,0.35877352471867086,-0.049059264629677794,0.9632490144166517,0.13387329678839777,0.26340858075702417,-0.22935957678419694,0.7638942669653668,-0.008922150554657797,0.8831013083563978,-0.017066028480635435,0.887881506601557,0.014219140134594046,0.8595886257018388,-0.23545205145542558,0.5580889380955595
11,2.2325136908223257e-17,0.9999999999999999,-1.3274405729213829e-17,1.0,-1.568793404361634e-17,1.0,1.8342815189459108e-16,0.9999999999999998,-2.8358957694229545e-17,1.0000000000000002,-1.206764157201257e-17,0.9999999999999998,-1.1524597701272006e-16,0.9999999999999999,1.7860109526578606e-16,1.0000000000000004,0.9991336411484448,4.233435709003439,0.2871183515465746,2.231588819739456,-0.6481598330842252,3.120487128956238,-0.3104546424644439,0.8088619378295523,1.2574154750610638,5.271485311999536,0.763474237417659,3.506813094083806,3.215116963826671,12.26362487738219,-0.6525570568466872,0.17008630227624608,24.800360033637382,0.0,7.941864314655481,0.0,0.21730757829093778,0.0,0.8624514893469845,0.0,19.37153346837132,0.0,12.225877325192563,0.0,47.715021565926506,0.0,1.8986935537340925,0.0,27.630817698058625,0.0,7.830176763513457,0.0,0.21730757829093778,0.0,1.308355215847659,0.0,19.209699321371886,0.0,11.897544504916608,0.0,48.227154180532196,0.0,2.5528790489492663,0.0
12,-9.942295742911849e-18,1.0,7.705279200756684e-17,1.0,2.7341313293007585e-17,1.0000000000000002,1.2345017214115546e-16,0.9999999999999999,-8.368098916950806e-17,1.0,-2.1541640776309008e-17,0.9999999999999999,-2.4855739357279625e-17,1.0000000000000002,-1.8227542195338392e-16,0.9999999999999998,-0.056690126036376735,0.9257905850662552,-0.14788447969263238,0.7683807317458903,-0.06715727893568016,1.5257419301087145,-0.26725343971884796,0.9047084546942173,-0.12079479250264896,0.9549714011880686,-0.12157724147547128,1.0083156805497717,-0.09930844695778625,0.5979591033508819,0.03435853068723062,0.9704221097929197,0.04796309203022752,0.7020472067686557,0.10351659861382653,0.8761409511546517,0.15236772946460103,0.1279370585067228,-0.3148488280002989,0.739922458839864,0.0036838105954123523,0.762874746148345,-0.025846741850004976,0.6918124813797142,0.1564499734678961,1.0279520394958044,0.21215158300513506,1.1087598172199074,-0.11348656704815106,0.6494238793694365,-0.2648191062734772,0.5492445836210037,-0.18054657163698387,2.959255310291801,-0.021665445284233868,1.0551912289878917,-0.1872879619947922,0.5882950546216656,-0.20295244129951454,0.5161618886695959,-0.08198371819977596,0.8850078266406016,-0.26229657102378434,0.8082632762552159
13,1.0612425970681643e-17,1.0,1.6408443231592388e-16,1.0000000000000002,-6.204187490552346e-17,1.0,-3.49393716573211e-16,0.9999999999999999,1.4285958037456057e-17,0.9999999999999998,1.3877787807814457e-17,0.9999999999999999,-1.2653277118889651e-17,1.0,-3.3633226922467976e-16,1.0,0.0020130496039916794,0.9209857244364391,0.03366994858482491,0.9787765400953823,0.12450931391752504,0.09236736561788722,0.4177521612690989,0.9663723720596824,-0.0214724509628106,0.7121603572563265,-0.0016106883730603087,0.8413996509847509,-0.07397867135263708,0.3684816730640632,0.37331816606632573,1.3830342995611615,-0.06569982271645142,0.2386543841140281,-0.011031822739185668,0.6197577461477763,0.12783096509760394,0.06829477415663655,0.40967171310388784,0.8525923739022225,-0.06661648127701449,0.24679971407194182,-0.07522414159793937,0.21278909214616668,-0.04337776702637636,0.33964459773656264,0.0780654087931107,1.2460366993174605,-0.05744563994417146,0.4756882427196537,-0.05435631257009522,0.635222396824194,-0.09830295905609501,1.5858339448170686,0.4515528014629262,0.864519272520903,-0.07099120093979254,0.36824444504394843,-0.07673044897738816,0.32574617718107535,-0.05559078607410543,0.489908030044911,-0.11420693056252829,0.9562799546820373
14,-3.027880976250427e-17,1.0,-6.560408781875925e-17,0.9999999999999999,-1.1102230246251565e-16,1.0,-8.074349270001139e-17,1.0,-8.074349270001139e-17,1.0,3.027880976250427e-17,1.0,3.027880976250427e-17,0.9999999999999999,-2.523234146875356e-16,0.9999999999999999,0.026700547697759286,1.0489289949071743,-0.07652401222746252,1.328287658833759,0.02834171832107875,0.7322072370957419,0.2677126490594076,0.9639706860281908,0.040818157693991775,1.333986766477674,0.08470493759333995,1.7382124727332784,-0.04742501259183807,0.5182401136950395,-0.20578018414408836,0.8037576828335927,29.989188441148382,0.0,11.912888203896038,0.0,0.1262764517865865,0.0,1.4786916769877958,0.0,25.286429540231527,0.0,18.8736488047609,0.0,37.91992457470022,0.0,2.314586608453128,0.0,0.16974162244410385,0.5363399215983462,1.0754870710066016,1.5524873156553147,-0.007930405184664877,0.30367545166753573,-0.6977869355353398,0.8145169408808476,0.3848086455477577,0.8729635501596784,0.4562131286290214,0.9545651999402667,0.2434712859728756,0.7732931614143334,0.6066626674218457,0.855105519363531
15,2.921639538487254e-18,0.9999999999999999,-1.9721066884788965e-17,1.0,1.0956148269327203e-17,1.0000000000000002,-6.953502101599665e-16,1.0000000000000002,-5.112869192352694e-18,1.0,3.1772829981048885e-17,1.0,-6.391086490440869e-17,0.9999999999999999,3.301452678490597e-16,1.0,-0.06070026831599089,0.49735936760992794,0.062486971119200346,0.9455266834775178,0.048246872226743356,0.5470496686897953,-0.39893134888916937,0.9918938882262746,-0.029624403745823612,0.4847556936458243,-0.006788767651324797,0.5703737624709118,-0.08484388158510275,0.3480469010440025,0.09620391557137305,1.0640676956075865,0.0649706948712336,0.46609713189935825,0.4417582191079518,1.0673735979559176,0.047706025239787446,0.27136892398134577,0.13187202090384414,1.0012898255589326,0.10546664898809634,0.5217930917173562,0.08448916103402383,0.4686469418296461,0.15745073923290331,0.6545417874616669,0.7401671523890456,1.1050580168627597,-0.10140062234461024,0.1869951450905754,-0.056835090345536785,0.7343058036918731,0.09829809015892262,0.2167246491479328,0.7132140254181378,1.2149837623551818,-0.07118766070599634,0.374600445057805,-0.06287365352112842,0.4292894280757551,-0.0913798215407694,0.24594447066716224,-0.35730623984511617,0.6711959189459803
16,-1.8503717077085942e-18,1.0,-2.2204460492503132e-17,1.0,2.4671622769447924e-18,0.9999999999999997,-3.009937977872647e-16,1.0,-1.2335811384723962e-18,0.9999999999999999,2.0354088784794535e-17,0.9999999999999999,1.603655480014115e-17,1.0,-5.181040781584064e-16,0.9999999999999997,-0.05422156933903738,0.9097642019727127,-0.07067090278992963,0.7591629830268434,0.06070250521366473,0.72708064185662,0.4707569003177369,1.121283482319371,-0.0666011273145161,0.7378972997214315,-0.06737132225425782,0.7247375418062637,-0.061055246526672394,0.8171596469234805,0.09869239281536261,1.2265729467549042,-0.052722890418281244,0.8354120855473345,-0.019352449138203373,0.8969393623758823,0.10597675972782777,0.24469580525350518,0.46735075492511524,0.953175436643391,-0.037422346469390126,0.8250744205746946,-0.029786820877873522,0.8710399549104998,-0.07786396846027199,0.589434348013333,0.2353284390672264,1.3160606166663231,-0.09432763449889532,0.32846324880644695,-0.11695164412630678,0.66884764511244,0.12921914767618434,0.08748177652797061,0.4737246184596999,1.0370426057907565,-0.07956709452705292,0.43813323510537655,-0.0899622531017789,0.37705992257820836,-0.02345986265525293,0.7695880881706746,0.06336887734674158,1.1920522516250118
17,-5.551115123125783e-17,1.0,-5.551115123125783e-17,1.0,-5.551115123125783e-17,1.0,1.6653345369377348e-15,1.0,-5.551115123125783e-17,0.9999999999999999,-5.551115123125783e-17,0.9999999999999998,-5.551115123125783e-17,1.0,3.885780586188048e-16,1.0,-0.3539979680890349,0.6317736077008007,-0.3083397889663372,0.7759727568920907,0.5040359492925304,0.20736421102926375,0.9148847059345684,1.1029141063890984,-0.31716691426431165,0.7361362256181198,-0.28606130976407695,0.8243797994711313,-0.351328422306769,0.6392231540317024,-0.4156677434748769,0.457307241329068,-0.5464904744254174,0.05666301531862577,-0.3747322994126354,0.29451290045041056,0.5302196349700644,0.11544600509168124,-1.5572731225719654,2.833268498509689,-0.529556939715901,0.0812006019803986,-0.5170884708840077,0.10185839966391858,-0.5430581817310872,0.05877239998771007,0.8339772549294863,1.3891688108781974,-0.5703927209870457,0.0354600213564358,-0.5123946629453799,0.23182765925478238,0.5420022935249548,0.22633747972264118,0.6373635761047883,3.2262964249618196,-0.5604319492438706,0.08022053012268941,-0.5509365229402906,0.1267668546381246,-0.5708111985002907,0.02965181616365323,-0.34934752220013304,0.7521934919131062
